Node,Centrality,Latitude,Longitude
Mt Eden Parkway,0.0011061946902654,40.8430611,-73.909558
Crosby Street,0.0011061946902654,40.7206285,-73.9997024
Belmont Street,0.0003687315634218,40.8420752,-73.9044699
Noble Avenue,0.0003687315634218,40.8225339,-73.8680841
Marmion Avenue,0.0003687315634218,40.8418656,-73.8881229
Cross Bronx Expressway Service Road,0.0003687315634218,40.8436338,-73.896897
Eastburn Avenue,0.0003687315634218,40.8428784,-73.9086428
Schenectady Avenue,0.0007374631268436,40.674302,-73.933383
Hemlock Street,0.0003687315634218,40.684704,-73.8713701
Conway Street,0.0003687315634218,40.6788601,-73.9043929
Highland Boulevard,0.0014749262536873,40.6815336,-73.8943809
Bainbridge Street,0.0003687315634218,40.6805467,-73.9347239
Bushwick Avenue,0.0003687315634218,40.6815508,-73.9041998
West 59 Street,0.0003687315634218,40.7704684,-73.9877473
Veterans Avenue,0.0007374631268436,40.6201487,-73.9075972
East 56 Street,0.0003687315634218,40.7596014,-73.9680635
Pearson Street,0.0007374631268436,40.7450754,-73.9441543
East 15 Street,0.0011061946902654,40.7326744,-73.9835879
Stuart Street,0.0007374631268436,40.6070703,-73.939657
Beaver Avenue,0.0003687315634218,40.7011829,-73.9396407
East 18 Street,0.0003687315634218,40.7378413,-73.9902254
St Pauls Place,0.0007374631268436,40.8360116,-73.9035491
Clarkson Avenue,0.0003687315634218,40.6565477,-73.931909
Hanson Place,0.0003687315634218,40.685113,-73.9778009
Sterling Place,0.0003687315634218,40.6714689,-73.9307761
St Johns Place,0.0007374631268436,40.6726653,-73.9585329
Brooklyn Avenue,0.0007374631268436,40.6313796,-73.9416905
2 Street,0.0007374631268436,40.5472181,-74.2123175080298
3 Street,0.0007374631268436,40.57364435,-74.00012135
State Street,0.0003687315634218,40.7025343,-74.0139849
Schermerhorn Street,0.0003687315634218,40.6898221,-73.9881969
Lincoln Place,0.0003687315634218,40.6715245,-73.9575681
St Marks Avenue,0.0007374631268436,40.7186515,-73.894805
Prospect Place,0.0003687315634218,40.6737146,-73.9391042
Monroe Street,0.0007374631268436,40.7116892,-73.9933337
Bergen Street,0.0003687315634218,40.6808135,-73.9750886
28 Street,0.0003687315634218,40.747217,-73.9933621
29 Street,0.0007374631268436,40.7439234,-73.9835616
Midwood Street,0.0003687315634218,40.6601788,-73.9495753
Rutland Road,0.0003687315634218,40.6606155,-73.9311937
79 Street,0.0003687315634218,40.7713454,-73.9503085
77 Street,0.0003687315634218,40.7380761,-73.9960562
105 Avenue,0.0003687315634218,41.2915947,-73.9061445
114 Terrace,0.0003687315634218,40.9309892,-73.8497231
115 Avenue,0.0003687315634218,42.7655851,-73.7038469
Mill Basin,0.0003687315634218,40.6098325,-73.9075848
Bergen Avenue,0.0003687315634218,40.815883,-73.916457
EAGLE Avenue,0.0003687315634218,40.822181,-73.908418
CAULDWELL Avenue,0.0003687315634218,40.8154192,-73.9103157
3 Avenue,0.0007374631268436,40.54678755,-74.21027354156705
97 Avenue,0.0003687315634218,40.7858947,-73.9486003
101 Avenue,0.0003687315634218,40.7127281,-74.0060152
Maryland Road,0.0003687315634218,40.7609994,-73.7424786
Van Zandt Avenue,0.0003687315634218,40.7626743,-73.7365957
St Nicholas Avenue,0.0014749262536873,40.8241432,-73.9446885
West 47 Street,0.0011061946902654,40.7627568,-73.9930479
West 48 Street,0.0007374631268436,40.7654394,-73.9974662
Avenue I,0.0003687315634218,40.625322,-73.976127
Bronx Park East,0.0007374631268436,40.8489744,-73.8683841
Pelham Parkway,0.0007374631268436,40.857229,-73.8676281
234 Street,0.0003687315634218,40.7055273,-73.9225462
Claremont Parkway,0.0007374631268436,40.8394904,-73.9045399
14 Avenue,0.0003687315634218,40.57062935,-74.14571000000001
Virginia Street,0.0003687315634218,40.605927,-73.742213
Doughty Boulevard,0.0003687315634218,40.6104288,-73.7440593
48 Street,0.0003687315634218,40.7594093,-73.9831606
137 Street,0.0003687315634218,40.7203299,-73.9901284
Cherry Street,0.0003687315634218,40.7123927,-73.9781019
222 Street,0.0003687315634218,40.7487057,-73.97449911974189
Hawkstone Street,0.0014749262536873,40.8427605,-73.9132677
Mount Eden Avenue,0.0003687315634218,40.8443436,-73.9147452
East 28 Street,0.0003687315634218,40.7439638,-73.9856015
East 97 Street,0.0003687315634218,40.7852713,-73.9473373
West 27 Drive,0.0003687315634218,41.0463455,-73.75229055231225
West 29 Street,0.0003687315634218,40.753748,-74.0069119
47th Avenue,0.0007374631268436,40.7505577,-73.7917086
47th Road,0.0003687315634218,40.757279,-73.761767
Rio Drive,0.0003687315634218,40.7185067,-73.7748952
Henley Road,0.0003687315634218,40.7180651,-73.7810905
36 Avenue,0.0007374631268436,40.7565586,-73.9298155
Francis Lewis Boulevard,0.0007374631268436,40.7135593,-73.753829
201 Street,0.0003687315634218,42.4373576,-76.4945086
202 Street,0.0003687315634218,44.002353,-75.9815022
Astoria Line,0.0003687315634218,40.7744059,-73.9127553
30 Street,0.0007374631268436,40.7438832,-73.9815498
Butler Street,0.0007374631268436,40.6804766,-73.9826681
Pacific Street,0.0003687315634218,40.6802115,-73.9641075
Dead Street,0.0003687315634218,40.5778111,-73.9781185
Smith Street,0.0003687315634218,40.6721713,-73.9993878
Hoyt Street,0.0007374631268436,40.6905128,-73.9849862
92nd Street,0.0007374631268436,40.655689,-73.840036
93rd Street,0.0003687315634218,40.6187527,-74.0328301
200 Street,0.0007374631268436,40.71364135,-74.01482043211588
203 Street,0.0003687315634218,40.6640462,-73.80760815000002
204 Street,0.0003687315634218,40.7941716,-73.9710329
13 Avenue,0.0007374631268436,40.54682875,-74.2106047
East 27th Street,0.0007374631268436,40.633204,-73.951
East 28th Street,0.0003687315634218,40.6399911,-73.9503298
37th Ave,0.0007374631268436,40.7539451,-73.8605053
West 25 Street,0.0003687315634218,40.7429982,-73.9890598
31 Street,0.0003687315634218,40.7291862,-73.9955475
41 Drive,0.0003687315634218,40.841155650000005,-73.86157792779684
43 Avenue,0.0003687315634218,40.5474864,-74.2104843
55 Drive,0.0003687315634218,43.2293599,-77.5444068
92 St,0.0007374631268436,40.7798048,-73.9444584
94 St,0.0007374631268436,40.7820092,-73.9458177
East 61st Street,0.0011061946902654,40.616553,-73.916486
East 62nd Street,0.0003687315634218,40.7603856,-73.9580005
East 73rd Street,0.0003687315634218,40.766698,-73.9511901
East 74th Street,0.0007374631268436,40.7681172,-73.9526585
18 Avenue,0.0003687315634218,40.620671,-73.990414
Wetherole St.,0.0003687315634218,40.7279569,-73.8635025
Booth Street,0.0003687315634218,40.7278701,-73.861091
10 Avenue,0.0003687315634218,40.5464989,-74.21231865
52 Ave,0.0003687315634218,40.7441763,-73.9124986
52 Rd,0.0003687315634218,40.7127281,-74.0060152
60 Road,0.0003687315634218,44.674222,-73.4500197
60 Drive,0.0003687315634218,40.55579575,-74.14147530951195
Broadway Line,0.0011061946902654,40.6969455,-74.0014894
Cooper Avenue,0.0003687315634218,40.7074415,-73.8736538
Central Avenue,0.0003687315634218,40.6979465,-73.9266436
8 Avenue Line,0.0007374631268436,40.7383575,-73.9992012
68 Avenue,0.0003687315634218,40.7651325,-73.9580265
68 Road,0.0003687315634218,43.3216235,-76.28045249103107
Dale Ave,0.0003687315634218,40.572812,-74.123884
Dale Ave.,0.0003687315634218,40.572812,-74.123884
West 73rd Street,0.0007374631268436,40.7804401,-73.9838547
West 74th Street,0.0003687315634218,40.7786799,-73.9776967
144 Place,0.0003687315634218,40.9058421,-73.8455098
4 Avenue Line,0.0007374631268436,40.7383575,-73.9992012
West 173 St,0.0003687315634218,43.0014991,-76.1489914
Brighton Line,0.0007374631268436,40.655292,-73.961495
East 17 Street,0.0003687315634218,40.7376832,-73.9916634
Jerome Avenue,0.0003687315634218,40.8665331,-73.8981713
William St,0.0003687315634218,40.7083391,-74.0076543
Congress St,0.0007374631268436,40.688769,-73.9972755
Dyre Avenue Line,0.0003687315634218,40.8699949,-73.8458916
Union Pl,0.0003687315634218,40.6277638,-74.0772802
Van Duzer St,0.0003687315634218,40.6255943,-74.0844979
45 Drive,0.0003687315634218,40.84097805,-73.86140948678914
133 Street,0.0003687315634218,40.77589695,-73.95851002450112
Fish Avenue,0.0003687315634218,40.8701435,-73.8469382
Seymour Avenue,0.0003687315634218,40.8752455,-73.8485284
Connector,0.0014749262536873,40.7516976,-73.9997739
West 99th Street,0.0007374631268436,40.7971386,-73.9716719
West 100th Street,0.0007374631268436,40.7968378,-73.9690173
West 75 Street,0.0003687315634218,40.7817655,-73.9830559
6 Avenue Line,0.0007374631268436,40.7383575,-73.9992012
Van Cortlandt Park South,0.0011061946902654,40.8860036,-73.8968856
Lexington Avenue Line,0.0011061946902654,40.7523401,-73.9754823
Jamaica Line,0.0011061946902654,40.7180921,-73.9865209
Bronx River Greenway,0.0003687315634218,40.8715554,-73.8721976
Maran Place,0.0003687315634218,40.8536664,-73.8680535
Lydig Avenue,0.0003687315634218,40.854477,-73.866694
199 St,0.0003687315634218,43.0709017,-74.3202715
200 St,0.0003687315634218,40.71364135,-74.01482043211588
Yates Avenue,0.0007374631268436,40.84744,-73.8479547
Cortlandt Alley,0.0007374631268436,40.718823,-74.0014011
Frawley Circle,0.0003687315634218,40.7965825,-73.9491109
Elk Street,0.0003687315634218,40.7136386,-74.0046906
Duane St,0.0003687315634218,40.7173438,-74.009633
Reade St,0.0003687315634218,40.7159819,-74.0087393
Sackett Street,0.0007374631268436,40.6857022,-74.0049954
Union Street,0.0003687315634218,40.677316,-73.98311
Neckar Ave,0.0003687315634218,40.6087534,-74.0838422
Weser Ave,0.0003687315634218,40.6085947,-74.0828697
Botanical Garden Bridge,0.0003687315634218,40.749262,-73.8323449
Irving Street,0.0003687315634218,40.6947385,-73.9062772
85 Road,0.0003687315634218,40.6400897,-73.7854434
86 Avenue,0.0003687315634218,40.7788556,-73.9542942
Homecrest Court,0.0003687315634218,40.6016875,-73.9615894
Hollers Avenue,0.0003687315634218,40.8887386,-73.8168994
Junction Blvd,0.0003687315634218,40.7491675,-73.8694786
Hart St,0.0003687315634218,40.7048613,-73.9198578
68 Ave,0.0003687315634218,40.7651325,-73.9580265
69 Ave,0.0003687315634218,40.7463474,-73.896305
Wickham Avenue,0.0003687315634218,40.8607479,-73.8352367
Bruner Avenue,0.0003687315634218,40.8776238,-73.8403065
Carpenter Avenue,0.0011061946902654,40.886608,-73.864505
Harding Avenue,0.0007374631268436,40.822183,-73.807225
Silver Beach Place,0.0003687315634218,40.8135137,-73.80889099825228
69 Street,0.0003687315634218,40.7463474,-73.896305
69 Place,0.0003687315634218,42.64412595,-73.75706734277442
93 St,0.0003687315634218,40.7805427,-73.9442562
Eastern Parkway Line,0.0007374631268436,40.6732429,-73.9692858
Whipple Street,0.0003687315634218,40.70075,-73.9455193
Thornton Street,0.0003687315634218,40.7006123,-73.9443101
Broome Street,0.0007374631268436,40.7153988,-73.9812435
Putnam Avenue,0.0003687315634218,40.6977695,-73.9092512
Jefferson Avenue,0.0007374631268436,40.5835955,-74.1033494
Chester Avenue,0.0003687315634218,40.6437651,-73.9839445
36 Street,0.0003687315634218,40.655144,-74.003549
Fulton Street Line,0.0007374631268436,40.683411,-73.873033
Devoe Street,0.0003687315634218,40.7140275,-73.9418749
Mazeau St,0.0007374631268436,40.7282238,-73.891224
72 Pl,0.0003687315634218,41.0384424,-73.8098273
72 Place,0.0007374631268436,41.0467351,-73.8098176
Concourse Line,0.0007374631268436,40.8192141,-73.9470649
Hamilton Place,0.0003687315634218,40.7263048,-73.9002274
14 Street,0.0003687315634218,40.7357611,-73.9906491
146 St,0.0003687315634218,43.1238796,-77.5989377
Queens Blvd Line,0.0003687315634218,40.7159513,-73.8333002
214 Street,0.0003687315634218,41.71353595,-73.9200775905642
Vanderveer Street,0.0003687315634218,40.7220869,-73.746203
Gansevoort Street,0.0007374631268436,40.739411,-74.0057758
Charlton Street,0.0011061946902654,40.726941,-74.003278
Olga Pl,0.0007374631268436,40.603789,-74.076663
Hylan Blvd North,0.0003687315634218,40.6067335,-74.0758037
Olga Place,0.0003687315634218,40.603789,-74.076663
Fingerboard Rd,0.0003687315634218,40.602132,-74.070593
Fingerboard St.,0.0003687315634218,40.600128,-74.0915119
Ebbitts Street,0.0003687315634218,40.563146,-74.107869
Allison Avenue,0.0003687315634218,40.5675611,-74.1157632
Princeton Avenue,0.0003687315634218,40.568995,-74.119933
Court Square,0.0003687315634218,40.7464555,-73.9454525
44 Drive,0.0003687315634218,40.84102115,-73.8614553
Jerome Avenue Line,0.0011061946902654,40.8195341,-73.9268549
Northern Blvd,0.0007374631268436,40.7530794,-73.9062074
34 Ave,0.0003687315634218,40.7554667,-74.0013993
Melbourne Ave.,0.0003687315634218,40.7337753,-73.814858
Inwood Street,0.0003687315634218,40.6799541,-73.7955745
Princeton Street,0.0003687315634218,40.6923955,-73.8047607
98 Street,0.0003687315634218,40.5853442,-73.8204847
Liberty Place,0.0003687315634218,40.7092514,-74.0091632
Culver Line,0.0007374631268436,40.584933,-73.9744938
Jackson Street,0.0007374631268436,40.7121553,-73.9807035
Belknap St,0.0003687315634218,40.677415,-73.758787
180 St,0.0003687315634218,40.8418946,-73.8735195
Park Lane South,0.0003687315634218,40.6983202,-73.8489376
Woodbine St,0.0003687315634218,40.6945553,-73.9147508
St Nicholas Ave,0.0003687315634218,40.8241432,-73.9446885
Freedom Drive,0.0003687315634218,40.700494,-73.8481861
Memorial Drive,0.0003687315634218,41.512502,-74.030664
Hill Avenue,0.0003687315634218,40.8935705,-73.84011
Monticello Avenue,0.0003687315634218,40.9023338,-73.8426774
Eldert Lane,0.0007374631268436,40.672409,-73.863551
Forbell Street,0.0003687315634218,40.6640947,-73.8605272
90 St,0.0003687315634218,40.5880338,-73.8136929
91 St,0.0003687315634218,40.7801315,-73.9471772
Oceania Street,0.0007374631268436,40.755631,-73.772634
Corporal Kennedy Street,0.0003687315634218,40.774491,-73.781425
Avenue P,0.0003687315634218,40.608944,-73.973022
Crooke Avenue,0.0003687315634218,40.6531209,-73.9617033
Milford Dr,0.0003687315634218,40.6099486,-74.1039193
East 118 Street,0.0003687315634218,40.7962897,-73.9320391
East 119 Street,0.0003687315634218,40.8018768,-73.9433329
East 120 Street,0.0003687315634218,40.8015168,-73.940548
Bolton Street,0.0003687315634218,40.8558677,-73.8686728
Mullen Place,0.0003687315634218,43.1560584,-77.6332169
Wilder Avenue,0.0003687315634218,40.89581,-73.8428862
Murdock Avenue,0.0003687315634218,40.8934791,-73.8410378
78 Avenue,0.0011061946902654,40.738035100000005,-73.72907432968267
78 Crescent,0.0003687315634218,43.2102189,-77.5481684
Yukon Ave,0.0011061946902654,40.5741893,-74.1638395
West 113 Street,0.0003687315634218,40.8050361,-73.9628049
West 114 Street,0.0003687315634218,40.8014696,-73.9524178
58 Street,0.0003687315634218,40.7650598,-73.9768355
East 102 Street,0.0003687315634218,40.78866,-73.9457907
East 103 Street,0.0003687315634218,40.7910474,-73.9494429
Coleridge Street,0.0003687315634218,40.5770395,-73.9500633
Dover Street,0.0003687315634218,40.5771388,-73.9491392
Hook Creek Boulevard,0.0007374631268436,40.678078,-73.726011
89 Ave,0.0007374631268436,43.1508183,-77.690275
90 Ave,0.0003687315634218,40.7483933,-73.8767862
90  Ave,0.0003687315634218,40.7483933,-73.8767862
115 Rd,0.0003687315634218,40.7127281,-74.0060152
116 Ave,0.0003687315634218,40.6981596,-73.7427622
219 Street,0.0003687315634218,40.7803531,-73.9513584
64 Ave,0.0003687315634218,41.7134121,-73.9250864
67 Ave,0.0003687315634218,40.7267968,-73.8532472
38th Ave,0.0003687315634218,40.7546469,-73.9336421
Rhinelander Avenue,0.0003687315634218,40.850416,-73.857001
Pelham Parkway South,0.0007374631268436,40.8563458,-73.8385504
Jones Walk,0.0003687315634218,40.5750816,-73.9788423
Columbus Ave,0.0003687315634218,40.7998673,-73.9624226
Richmond Rd,0.0003687315634218,40.5973154,-74.0929447
196 Place,0.0003687315634218,43.1134535,-73.738609
Broad St,0.0003687315634218,40.7035656,-74.0115944
46th Road,0.0003687315634218,40.7527826,-73.7909966
South Gannon Avenue,0.0003687315634218,40.6078099,-74.1308725
West 187 Street,0.0003687315634218,40.8528395,-73.9313146
Clay Avenue,0.0003687315634218,40.8446397,-73.9048431
Bike Path,0.0007374631268436,40.7013831,-73.9908401
Hubert Street,0.0003687315634218,40.72141,-74.009178
Tribeca Bridge,0.0003687315634218,40.7175091,-74.0133333
St Ouen Street,0.0003687315634218,40.903789,-73.846071
Penfield Street,0.0003687315634218,40.904556,-73.8478256
Eliot Ave,0.0007374631268436,40.732303,-73.8685606
Everton Avenue,0.0011061946902654,40.547297,-74.194016
Westwood Avenue,0.0003687315634218,40.6056918,-74.1397543
Dawson Street,0.0003687315634218,40.8201361,-73.8971747
East 60th Street,0.0007374631268436,40.7603138,-73.9616495
E 120th St,0.0003687315634218,40.8015168,-73.940548
E 124th St,0.0003687315634218,40.8019596,-73.934173
East 11th Street,0.0003687315634218,40.5836667,-73.9590628
East 12th Street,0.0011061946902654,40.591064,-73.958862
East 26th Street,0.0003687315634218,40.7409558,-73.9822976
West 45th Street,0.0007374631268436,40.761801,-73.994646
West 46th Street,0.0007374631268436,40.7582569,-73.9842778
Waltham Street,0.0003687315634218,40.6957711,-73.8058398
146th Street,0.0007374631268436,40.701055,-73.808878
34th Avenue,0.0011061946902654,40.763894,-73.936256
62nd Avenue,0.0003687315634218,40.7327603,-73.865117
West 27th Street,0.0003687315634218,40.7473864,-73.9956068
West 28th Street,0.0003687315634218,40.7480009,-73.9951861
West 44th Street,0.0003687315634218,40.7572239,-73.9857273
192th Street,0.0003687315634218,40.7340069,-73.7801978
71st Street,0.0003687315634218,40.6193283,-73.9989445
72nd Street,0.0003687315634218,40.7790162,-73.9818557
65th Avenue,0.0003687315634218,40.730953,-73.851137
67th Avenue,0.0011061946902654,40.7267968,-73.8532472
64th Avenue,0.0003687315634218,40.7317757,-73.8535154
83rd Street,0.0003687315634218,40.7065835,-73.8661202
30th Street,0.0003687315634218,40.7599886,-73.9281136
31st Street,0.0003687315634218,40.7580674,-73.9285508
Baltic Street,0.0003687315634218,40.6884386,-74.0011557
East 154th Street,0.0007374631268436,40.819527,-73.916201
East 155th Street,0.0003687315634218,40.8164805,-73.9038309
6th Street,0.0003687315634218,40.6981022,-73.9748019
68th Street,0.0003687315634218,40.635318,-74.023235
87th Street,0.0003687315634218,40.6484429,-73.8430094
88th Street,0.0003687315634218,40.6798468,-73.8515018
35th Avenue,0.0003687315634218,40.7504258,-73.8976523
91st St,0.0003687315634218,40.655557,-73.840954
92nd St,0.0003687315634218,40.655689,-73.840036
202nd Street,0.0003687315634218,40.712225,-73.758246
203rd Street,0.0003687315634218,40.753316,-73.777397
50th Street,0.0003687315634218,40.7616618,-73.9838968
51st Street,0.0003687315634218,40.7571102,-73.9719555
E 9th St,0.0003687315634218,40.7301947,-73.9896197
E 10th St,0.0003687315634218,40.7248342,-73.9750636
189th Street,0.0003687315634218,40.7510187,-73.7904728
190th Street,0.0007374631268436,40.8591154,-73.9341529
37th Avenue,0.0007374631268436,40.7539451,-73.8605053
West 25th Street,0.0003687315634218,40.7429982,-73.9890598
90th Street,0.0003687315634218,40.6569584,-73.8422577
43rd Street,0.0003687315634218,40.6503047,-74.00836
48th Street,0.0003687315634218,40.63746,-73.9946401
55th Ave,0.0003687315634218,40.726977,-73.90129
55th Dr,0.0003687315634218,40.72648,-73.91465
19th Avenue,0.0011061946902654,40.7808957,-73.8001321
20th Avenue,0.0003687315634218,40.61741,-73.985026
5th Avenue,0.0007374631268436,40.7647467,-73.9726829
6th Avenue,0.0007374631268436,40.7346839,-73.998787
West 12th Street,0.0011061946902654,40.5747728,-73.9796628
West 13th Street,0.0003687315634218,40.5981278,-73.98451
66th Street,0.0003687315634218,40.7249332,-73.8985833
67th Street,0.0003687315634218,40.6356391,-74.0202598
West 47th Street,0.0003687315634218,40.7627568,-73.9930479
138th Place,0.0003687315634218,40.697479,-73.8115358
West 122nd Street,0.0007374631268436,40.8122569,-73.9621024
West 123rd Street,0.0007374631268436,40.8112717,-73.957805
West 148th Street,0.0007374631268436,40.8272148,-73.9463406
West 149th Street,0.0003687315634218,40.8278385,-73.9458728
Farragut Rd,0.0003687315634218,40.637394,-73.92986
Glenwood Rd,0.0003687315634218,40.6321123,-73.964598
Arbutus Avenue,0.0003687315634218,40.5312913,-74.1841164
Rose Lane,0.0003687315634218,40.533145,-74.186983
Dale Avenue,0.0003687315634218,40.572812,-74.123884
Bishop Street,0.0003687315634218,40.573409,-74.126811
Preston Avenue,0.0003687315634218,40.5368399,-74.161697
Bamberger Lane,0.0003687315634218,40.5412635,-74.1669787
West 118th Street,0.0003687315634218,40.8076281,-73.9589165
West 119th Street,0.0011061946902654,40.808465,-73.9589518
West 147th Street,0.0003687315634218,40.8282447,-73.9507349
Berry Avenue,0.0003687315634218,40.5606398,-74.1747787
Watkins Avenue,0.0003687315634218,40.5598808,-74.1749312
144th Place,0.0003687315634218,40.7863014,-73.8231832
Stafford Ave,0.0003687315634218,40.5391848,-74.2090074
Sinclair Ave,0.0003687315634218,40.5432988,-74.1915175
Carlyle Green,0.0003687315634218,40.55531245,-74.19849950232557
Krissa Court,0.0003687315634218,40.5565008,-74.1999833
Sharrotts Road,0.0003687315634218,40.5371711,-74.2238646
Winant Lane,0.0003687315634218,40.5373576,-74.2380409
97th Street,0.0003687315634218,40.676825,-73.8403214
98th Street,0.0003687315634218,40.7448714,-73.8649346
Crescent Street,0.0003687315634218,40.6833496,-73.873286
East 37th Street,0.0007374631268436,40.6389257,-73.9415224
East 48th Street,0.0003687315634218,40.6421109,-73.931309
East 15th Street,0.0003687315634218,40.627648,-73.961857
Buckingham Road,0.0003687315634218,40.6474956,-73.9647015
East 45th Street,0.0007374631268436,40.6534155,-73.9354065
East 46th Street,0.0003687315634218,40.6309014,-73.9320525
East 16th Street,0.0003687315634218,40.5873782,-73.9532845
Coney Island Avenue,0.0003687315634218,40.6292549,-73.9660229
West 10th Street,0.0003687315634218,40.7346707,-74.0000922
West 9th Street,0.0003687315634218,40.60316,-73.981679
East 56th Street,0.0003687315634218,40.6478985,-73.9241338
East 71st Street,0.0007374631268436,40.6166869,-73.9039399
Pompey Ave,0.0003687315634218,40.544223,-74.173112
Drumgoole Rd E,0.0003687315634218,40.5283932,-74.214822
11th Avenue,0.0003687315634218,40.7444306,-74.0084954
12th Avenue,0.0003687315634218,40.7696577,-73.9946275
18th Avenue,0.0003687315634218,40.620671,-73.990414
Wave St,0.0003687315634218,40.6297933,-74.077923
Bay Plaza Boulevard,0.0003687315634218,40.8670077,-73.8306367
Briggs Avenue,0.0003687315634218,40.8690192,-73.8891707
Bay 22nd Street,0.0003687315634218,40.600967,-74.0044113
Clay Pit Road,0.0003687315634218,40.5398633,-74.2215751
Woodrow Road,0.0003687315634218,40.5416162,-74.2097325
Holden Boulevard,0.0003687315634218,40.6043093,-74.125676
Queen Street,0.0003687315634218,40.6029,-74.126355
Suffolk Avenue,0.0003687315634218,40.6042362,-74.1280044
Livingston Avenue,0.0003687315634218,40.8951185,-73.9017755
55th Street,0.0003687315634218,40.6315301,-73.9954466
56th Street,0.0003687315634218,40.628446,-73.991794
West 242nd Street,0.0007374631268436,40.8894734,-73.8983527
West 260th Street,0.0003687315634218,40.908286,-73.902734
West 261st Street,0.0003687315634218,40.9123519,-73.9092604
East 152nd Street,0.0003687315634218,40.8152345,-73.9043382
East 153rd Street,0.0011061946902654,40.8180575,-73.9133408
Bouck Avenue,0.0003687315634218,40.8666055,-73.850033
East 177th Street,0.0011061946902654,40.8363101,-73.874253
Clover Road,0.0007374631268436,40.7185399,-73.7696735
East 18th Street,0.0003687315634218,40.7378413,-73.9902254
W 179th St,0.0003687315634218,40.8553743,-73.9167727
W Fordham Rd,0.0003687315634218,40.8627548,-73.9047707
Doughty Blvd,0.0003687315634218,40.6104288,-73.7440593
Virginia St,0.0003687315634218,40.605927,-73.742213
West 61st Street,0.0003687315634218,40.7713667,-73.9859786
West 62nd Street,0.0007374631268436,40.7741833,-73.9907183
East 94th Street,0.0003687315634218,40.6388972,-73.8994763
East 95th Street,0.0003687315634218,40.7844691,-73.9496928
Narrows Road North,0.0003687315634218,40.6068288,-74.0768266
Staten Island Expressway,0.0003687315634218,40.6094422,-74.149849
67th St,0.0003687315634218,40.6356391,-74.0202598
165th Avenue,0.0003687315634218,40.6491463,-73.8372764
East 6th Rd,0.0003687315634218,40.6091393,-73.8177633
Crotona Park North,0.0003687315634218,40.8431968,-73.8960496
West 183rd Street,0.0007374631268436,40.8602918,-73.9094786
University Avenue,0.0003687315634218,40.8494055,-73.9168251
Jackson Avenue,0.0003687315634218,40.816519,-73.90778
Thomson Avenue,0.0003687315634218,40.745835,-73.9403233
West Kingsbridge Road,0.0003687315634218,40.8680002,-73.8998451
St Ann's Avenue,0.0003687315634218,40.806116,-73.917964
Walton Avenue,0.0003687315634218,40.838948,-73.916429
E Mosholu Pkwy S,0.0003687315634218,40.8703885,-73.8819836
Matilda Avenue,0.0003687315634218,40.900851,-73.854878
Creston Avenue,0.0003687315634218,40.8641451,-73.8971816
Cooke Ct,0.0003687315634218,40.6809296,-73.9040256
3rd Ave Bridge,0.0003687315634218,40.807164,-73.9336906
East 144th Street,0.0003687315634218,40.8112002,-73.9154718
East 29th Street,0.0003687315634218,40.7419255,-73.9788185
East 108th Street,0.0003687315634218,40.651881,-73.895861
East 78th Street,0.0003687315634218,40.637847,-73.918436
East 79th Street,0.0003687315634218,40.7713454,-73.9503085
Onderdonk Avenue,0.0003687315634218,40.7121174,-73.9209802
Eunice Pl,0.0003687315634218,40.624128,-74.152791
Ramona Avenue,0.0003687315634218,40.534803,-74.215755
Rathbun Avenue,0.0003687315634218,40.5398752,-74.1956354
115th Avenue,0.0003687315634218,40.688989,-73.780635
115th Road,0.0003687315634218,40.6867429,-73.7876149
Horace Harding Expy,0.0003687315634218,40.7640399,-73.7228105
73rd Avenue,0.0007374631268436,40.751646,-73.7162344
204th Street,0.0003687315634218,40.765087,-73.782867
West 124th Street,0.0003687315634218,40.8070675,-73.9459054
West 173rd Street,0.0003687315634218,40.8446216,-73.9386543
West 172nd Street,0.0003687315634218,40.8436964,-73.9201184
Fahy Avenue,0.0003687315634218,40.616953,-74.1632167
East 188th Street,0.0003687315634218,40.8603204,-73.8941311
East 184th Street,0.0007374631268436,40.8574678,-73.8956981
East 187th Street,0.0003687315634218,40.858386,-73.892993
East 156th Street,0.0007374631268436,40.8234586,-73.9244028
Jay St,0.0003687315634218,40.6959531,-73.9871125
Harrison St,0.0003687315634218,40.7189393,-74.0114591
East 174th Street,0.0003687315634218,40.8447476,-73.9117036
84th Avenue,0.0003687315634218,40.7047189,-73.8315353
Skillman Ave,0.0007374631268436,40.746185,-73.9337049
King Street,0.0003687315634218,40.538426,-74.152493
Horatio Street,0.0003687315634218,40.738756,-74.0037878
Sheldon Avenue,0.0003687315634218,40.5480112,-74.1836371
Rensselaer Avenue,0.0003687315634218,40.5405424,-74.1959295
Dole Street,0.0003687315634218,40.5271772,-74.1726884
Poillon Avenue,0.0003687315634218,40.5368532,-74.1795958
Woodhull Avenue,0.0003687315634218,40.7111124,-73.7661346
197th Street,0.0003687315634218,40.713726,-73.7627349
198th Street,0.0007374631268436,40.748241,-73.78016
Goble Place,0.0007374631268436,40.843822,-73.916556
137th Street,0.0003687315634218,40.7862331,-73.8318661
138th Street,0.0003687315634218,40.7042794,-73.8165283
62nd Drive,0.0003687315634218,40.7311725,-73.8644193
East 91st Street,0.0007374631268436,40.635812,-73.899726
West 11th Street,0.0003687315634218,40.5950444,-73.9820286
Cleveland Place,0.0003687315634218,40.72154,-73.9973627
